"T_JOB_ID","LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","VERSIONLASTCHANGED","CHNG_TYPE","DEFINITIONDESCRIPTION","STATUS","CONSUMER_NAME","CLASSTYPE","FORMULA","EXMPL_ANSWERS","SURVEY_QUEST_TEXT","SURVEY_QUEST_SRC","UNITSREQUIRED","SUBMITTED_UNITS","RELATEDNAMES2","SHORTNAME","ORDER_OBS","CDISC_COMMON_TESTS","HL7_FIELD_SUBFIELD_ID","EXTERNAL_COPYRIGHT_NOTICE","EXAMPLE_UNITS","LONG_COMMON_NAME","UNITSANDRANGE","EXAMPLE_UCUM_UNITS","EXAMPLE_SI_UCUM_UNITS","STATUS_REASON","STATUS_TEXT","CHANGE_REASON_PUBLIC","COMMON_TEST_RANK","COMMON_ORDER_RANK","COMMON_SI_TEST_RANK","HL7_ATTACHMENT_STRUCTURE","EXTERNAL_COPYRIGHT_LINK","PANELTYPE","ASKATORDERENTRY","ASSOCIATEDOBSERVATIONS","VERSIONFIRSTRELEASED","VALIDHL7ATTACHMENTREQUEST","DISPLAYNAME","LMX_BK","LNC_BK","LMX_METHOD_SHORT_NAME"
"823367","34714-6","Coagulation tissue factor induced.INR","RelTime","Pt","Bld","Qn","Coag","COAG","2.58","MIN","","ACTIVE","","1","","","","","N","","Blood; Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; Internat norm ratio; International normal ratio; International normalization ratio; International normalized ratio; Point in time; Pro time; Prothrombin time; Prothrombin time INR; Protime; Protime INR; PT; PT INR; QNT; Quan; Quant; Quantitative; Random; RlTm; Tilt tube; WB; Whole blood","INR Bld","Both","","","","INR","INR in Blood by Coagulation assay","","{INR}","","","","Changed Order_Obs from 'Observation Only' to 'Both' to fit current order use cases.","206","0","206","","","","","","2.11","","INR Coag (Bld) [Relative time]","181455","34714-6","H-PC-QPOCT-01"
"823367","8219-8","Opiates","PrThr","Pt","Ser/Plas","Ord","Screen","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","","","","","","Addiction; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Heroin; Illicit; OP; Opi; Opiate; Ordinal; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; PR; QL; Qual; Qualitative; Random; Scn; Scr; Screen; Scrn; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Opiates SerPl Ql Scn","Both","","","","","Opiates [Presence] in Serum or Plasma by Screen method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","1.0h(2)","","Opiates Screen Ql","4988","8219-8","OPI"
"823367","78889-3","Tricyclic antidepressants","PrThr","Pt","Urine","Ord","Screen>300 ng/mL","DRUG/TOX","2.56","MIN","Performed by immunoassay. Tricyclic antidepressants tested for are: amitriptyline, nortriptyline, amoxapine, clomipramine, norclomipramine, désipramine, doxepine, imipramine, maprotiline, and trimipramine.","ACTIVE","","1","","","","","","","Antidepres; Antidepressant; DRUG/TOXICOLOGY; Drugs; Nasogastric; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Scn; Scn&gt;300 ng/mL; Scr; Screen; Scrn; TCA; Tricyclics; UA; UR; Urn","Tricyclics Ur Ql Scn>300 ng/mL","Both","","","","","Tricyclic antidepressants [Presence] in Urine by Screen method >300 ng/mL","","","","","","The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.54","","Tricyclic antidepressants Screen method >300 ng/mL Ql (U)","5491","78889-3","UTRC"
"823367","39480-9","Glucose","SCnc","Pt","BldV","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","N","","Bld ven; Bld venous; Blood - venous; Blood ven; Blood venus; Chemistry; Endocrine; Endocrinology; Glu; Gluc; Glucoseur; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration; Venous","Glucose BldV-sCnc","Both","","","","mmol/L","Glucose [Moles/volume] in Venous blood","","mmol/L","","","","","0","0","0","","","","","","2.15","","Glucose (BldV) [Moles/Vol]","5815","39480-9","CV"
"823367","40435-0","Fungus identified","Prid","Pt","Urine","Nom","Culture","MICRO","2.19","MIN","","ACTIVE","","1","","","","","N","","C&S; Cult; Cultures; Fung; Fungal; Fungi; ID; Identity or presence; Infectious Disease; InfectiousDisease; Isolated; Microbiology; Nominal; Point in time; Random; Thrush; UA; UR; Urn","Fungus Ur Cult","Both","","","","","Fungus identified in Urine by Culture","","","","","","","0","0","0","","","","","","2.15","","Fungus identified Cx Nom (U)","6025","40435-0","PILZ"
"823367","2695-5","Osmolality","Osmol","Pt","Urine","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Chemistry; Kidney; Nephrology; Osmo; Osmol; Osmolality; osmolarity; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; UA; UniversalLabOrders; UR; Urn","Osmolality Ur","Both","","","","mmol/kg H2O;mOsm/L; mOsmol/kg","Osmolality of Urine","","mosm/kg","","","","","556","181","556","","","","","","1.0","","Osmolality (U) [Osmolality]","6293","2695-5","UOS"
"823367","4083-2","Trimipramine","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","Y","","Addiction; Cotrimazine; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Surmontil; TMP","Trimipramine SerPl-mCnc","Both","","","","ng/mL","Trimipramine [Mass/volume] in Serum or Plasma","","ng/mL","","","","","0","0","0","","","","","","1.0","","Trimipramine [Mass/Vol]","6731","4083-2","TRIM"
"823367","5209-2","Herpes simplex virus 2 Ab.IgG","ACnc","Pt","Ser","Qn","IA","MICRO","2.56","MIN","","ACTIVE","","1","","","","","Y","","ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; Herp splx; Herpes simplex virus type 2; Herpes simplex virus type II; HSV; HSV2; IAA; ID; II; Immune globulin G; Immunoglobulin G; Infectious Disease; InfectiousDisease; MEIA; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; SUDS; UniversalLabOrders","HSV2 IgG Ser IA-aCnc","Both","","","","EIA Index","Herpes simplex virus 2 IgG Ab [Units/volume] in Serum by Immunoassay","","{Index_val}","","","","The EIA method, which was always intended to cover more than just enzyme-linked immunoassay and whose display name for the long common name has always been Immunoassay, was renamed IA in order to eliminate ambiguity about whether the method has a broader meaning than just enzyme-linked immunoassay. Likewise, EIA.rapid was renamed IA.rapid. These changes were approved by the Laboratory LOINC Committee in June 2016.","452","172","452","","","","","","1.0","","HSV 2 IgG IA Qn (S)","7998","5209-2","HSVG#"
"823367","30350-3","Hemoglobin","MCnc","Pt","BldV","Qn","","HEM/BC","2.70","MIN","","ACTIVE","","1","","","","","N","","Bld ven; Bld venous; Blood - venous; Blood ven; Blood venus; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; Venous","Hgb BldV-mCnc","Both","","","","g/L;g/dL","Hemoglobin [Mass/volume] in Venous blood","","g/dL","","","","","1986","0","1986","","","","","","2.04","","Hemoglobin (BldV) [Mass/Vol]","17041","30350-3","THBV"
"823367","53731-6","Posaconazole","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","N","","DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Noxafil; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","Posaconazole SerPl-mCnc","Both","","","","ug/mL","Posaconazole [Mass/volume] in Serum or Plasma","","ug/mL","","","","","0","0","0","","","","","","2.26","","Posaconazole [Mass/Vol]","29761","53731-6","POSA"
"823367","14835-3","Methanol","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Level; MeOH; Methyl alcohol; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration","Methanol SerPl-sCnc","Both","","","","mmol/L","Methanol [Moles/volume] in Serum or Plasma","","mmol/L","","","","","0","0","1352","","","","","","1.0k","","Methanol [Moles/Vol]","58774","14835-3","METHAN"
"823367","53622-7","von Willebrand factor cleaving protease actual/normal","RelCCnc","Pt","PPP","Qn","Chromo","COAG","2.70","MIN","","ACTIVE","","1","","The normal range of ADAMTS-13 activity is estimated at 68% to 126%","","","N","","Act/Nor; ADAMTS13; ADAMTS-13; Chromogenic assay; COAGULATION; Control; ENZY; Enzymatic assay; Fac; Fact; FRET; Hematology; Heme; Plas; Platelet poor plasma; Point in time; PR; QNT; Quan; Quant; Quantitative; Random; RlCCnc; TTP; UniversalLabOrders; Von will; Vonwillebrand; vWCP; vWf; vWF Cp; VWFCP; VWF-cp","vWF Cp Act/Nor PPP Chro","Both","","","","%","von Willebrand factor (vWf) cleaving protease actual/normal in Platelet poor plasma by Chromogenic method","","%","","","","","0","0","0","","","","","","2.26","","vWf cleaving protease actual/normal Chromogenic method (PPP) [Rel catalytic activity/Vol]","138318","53622-7","ADAM13"
"823367","786-4","Erythrocyte mean corpuscular hemoglobin concentration","MCnc","Pt","RBC","Qn","Automated count","HEM/BC","2.63","MIN","","ACTIVE","","1","Hgb (g/L)/HCT","","","","Y","","Auto; Automated detection; Average; Avg; Discocyte; Elec; Elect; Electr; Erc; Erythrocytes; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Level; Mass concentration; MCH; MCHC; Point in time; QNT; Quan; Quant; Quantitative; Random; RBC; Red blood cell; Red blood cells; Red blood corpuscle; Red blood corpusles; Red cell; Red cells","MCHC RBC Auto-mCnc","Observation","","","","g/L;g/dL","MCHC [Mass/volume] by Automated count","","g/dL","","","","","10","0","10","","","","","","1.0","","MCHC Auto (RBC) [Mass/Vol]","169895","786-4","H-BE-MCHC-01"
"823367","28541-1","Metamyelocytes/100 leukocytes","NFr","Pt","Bld","Qn","","HEM/BC","2.70","MIN","","ACTIVE","","1","","","","","Y","","100WBC; Blood; Hematology; HEMATOLOGY/CELL COUNTS; Heme; Leuc; Leuk; Leukocyte; Lkcs; Meta; Metamyelo; Metamyelocyte; Metamyelocyte%; Metas; Number fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; WB; WBC; WBCs; White blood cell; White blood cells; Whole blood","Metamyelocytes/leuk NFr Bld","Observation","","","","%","Metamyelocytes/100 leukocytes in Blood","","%","","","","","320","0","320","","","","","","2.00","","Metamyelocytes/100 WBC (Bld)","169948","28541-1","H-BE-METAHD-01"
"823367","3232-6","Coagulation factor XII activity actual/Normal","RelTime","Pt","PPP","Qn","Coag","COAG","2.34","MIN","","ACTIVE","","1","","","","","Y","","Act/Nor; Activ; Actvty; Clot; Clottable; Coag; Coagulation assay; Control; Fac; Fact; Fact XII; Factor 12; FXII; Hageman factor; Hematology; Heme; Movements; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; RlTm; Tilt tube","Fact XII Act/Nor PPP","Both","","","","%","Coagulation factor XII activity actual/normal in Platelet poor plasma by Coagulation assay","","%","","","","","0","0","0","","","","","","1.0","","Coagulation factor XII activity actual/normal Coag (PPP) [Relative time]","170224","3232-6","H-PC-F12-01"
"823367","32713-0","Potassium","SCnc","Pt","BldA","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","N","","ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Blood arterial; Chemistry; k; K+; Level; Point in time; Potass; QNT; Quan; Quant; Quantitative; Random; Substance concentration","Potassium BldA-sCnc","Both","","","","mmol/L","Potassium [Moles/volume] in Arterial blood","","mmol/L","","","","","0","0","0","","","","","","2.09","","Potassium (BldA) [Moles/Vol]","172216","32713-0","C-BG-ARTK-01"
"823367","14933-6","Urate","SCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","Chemistry; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; UA; Urates; Uric acid","Urate SerPl-sCnc","Both","","","","umol/L","Urate [Moles/volume] in Serum or Plasma","","umol/L","","","","","0","0","142","","","","","","1.0k","","Urate [Moles/Vol]","172272","14933-6","C-PH-HA-01"
"823367","14414-7","Aspartate aminotransferase","CCnc","Pt","Dial fld","Qn","","CHEM","2.68","MIN","","ACTIVE","","1","","","","","Y","","Asp; Aspartate amino transferase; Aspartate transaminase; Aspartic acid; AST; Catalytic Concentration; Chemistry; Diaf; Dialysate; Dialysis fluid; Glutamic oxaloacetic transaminase; Hepatology; Kidney; Liver; Nephrology; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; SGOT","AST Dial fld-cCnc","Both","","","","arb U/L","Aspartate aminotransferase [Enzymatic activity/volume] in Dialysis fluid","","U/L","","","","","0","0","0","","","","","","1.0k","","AST (Dial fld) [Catalytic activity/Vol]","172341","14414-7","C-DI-ASAT-01"
"823367","46424-8","Hemolysis interference index","ACnc","Pt","Ser/Plas","Qn","","SPEC","2.70","NAM","","ACTIVE","","1","","","","","N","","Arbitrary concentration; Hem; Hemolysis interf index; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SPEC; SR","Hemolysis interf index SerPl-aCnc","Observation","","","","","Hemolysis interference index of Serum or Plasma","","[arb'U]/mL","","","","Release 2.70: COMPONENT: Added the word interference to the Component to clarify the meaning;","0","0","0","","","","","","2.19","","Hemolysis interference index Qn","172425","46424-8","C-PH-HIND-01"
"823367","68438-1","Calcidiol+ercalcidiol","SCnc","Pt","Ser/Plas","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","N","","25 Hydroxyvitamin D 2; 25 Hydroxyvitamin D2; 25(OH)D2; 25(OH)D3; 25(OH)D3+25(OH)D2; 25-Hydroxy calciferol; 25-Hydroxy Vit D total; 25-Hydroxycalciferol; 25-hydroxycholecalciferol; 25-Hydroxyergocalciferol; 25-hydroxyvitamin D; 25-Hydroxyvitamin D 2; 25-hydroxyvitamin D 3; 25-Hydroxyvitamin D2; 25-hydroxyvitamin D3; 9,10-Secoergosta-5,7,10(19),22-tetraene-3 beta,25-diol; Calciderol; Calcidiol+Calciferol; Calcidiol+Ercalcidiol; Calcifediol; Chemistry; Ercalcidiol; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Vitamin D 25 hydroxy","25(OH)D3+25(OH)D2 SerPl-sCnc","Both","","","","nmol/L","25-Hydroxyvitamin D3+25-Hydroxyvitamin D2 [Moles/volume] in Serum or Plasma","","nmol/L","","","","Release 2.68: COMPONENT: Changed from vitamin-based name to chemical name to be consistent with other LOINC terms.; Previous Releases: Expanded Component name to clarify that this test is the combination of D2 and D3 of the primary 25-hydroxy form.","0","0","0","","","","","","2.38","","25-hydroxyvitamin D [Moles/Vol]","172581","68438-1","C-SG-25OHVITD-01"
"823367","66129-8","Fentanyl+Norfentanyl","PrThr","Pt","Urine","Ord","Confirm","DRUG/TOX","2.56","MIN","","ACTIVE","","1","","Positive None Detected","","","N","","Actiq; Cfm; CNFR; CNFRM; Conf; Confirmation; Confirmatory; DRUG/TOXICOLOGY; Drugs; Duragesic; Durogesic; Fenpat; fentanil; Fentanyl metabolite; GCMS; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Sublimaze; UA; UR; Urn","fentaNYL+Norfentanyl Ur Ql Cfm","Both","","","","","fentaNYL+Norfentanyl [Presence] in Urine by Confirmatory method","","","","","","The Property has been changed from ACnc to reflect new model for ordinal terms; The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.","0","0","0","","","","","","2.38","","fentaNYL+Norfentanyl Confirm Ql (U)","172781","66129-8","C-UN-FENTA-01"
"823367","14835-3","Methanol","SCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.34","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Level; MeOH; Methyl alcohol; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration","Methanol SerPl-sCnc","Both","","","","mmol/L","Methanol [Moles/volume] in Serum or Plasma","","mmol/L","","","","","0","0","1352","","","","","","1.0k","","Methanol [Moles/Vol]","172854","14835-3","C-SN-MEOH-01"
"823367","3494-2","clonazePAM","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","Y","","DRUG/TOXICOLOGY; Drugs; Klonopin; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR","clonazePAM SerPl-mCnc","Both","","","","ug/mL","clonazePAM [Mass/volume] in Serum or Plasma","","ug/mL","","","","","0","0","0","","","","","","1.0","","clonazePAM [Mass/Vol]","172935","3494-2","C-SN-CLONAZ-01"
"823367","3552-7","diazePAM^trough","MCnc","Pt","Ser/Plas","Qn","","DRUG/TOX","2.40","MIN","","ACTIVE","","1","","","","","Y","","c311; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Stesolid; Valium","diazePAM Trough SerPl-mCnc","Both","","","","ng/mL","diazePAM [Mass/volume] in Serum or Plasma --trough","","ng/mL","","","","","0","0","0","","","","","","1.0","","diazePAM trough [Mass/Vol]","173038","3552-7","C-SN-DIAZ-01"
"823367","8047-3","Varicella zoster virus Ab.IgG","ACnc","Pt","Ser","Qn","","MICRO","2.69","MIN","","ACTIVE","","1","","","","","Y","","ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Chicken pox; Chicken pox virus; Chickenpox; Herpes zoster; HHV-3; Human herpesvirus 3; ID; Immune globulin G; Immunoglobulin G; Infectious Disease; InfectiousDisease; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; Shingles; SR; UniversalLabOrders; VZ; VZV; Zoster","VZV IgG Ser-aCnc","Both","","","","","Varicella zoster virus IgG Ab [Units/volume] in Serum","","[arb'U]/mL","","","","","1598","0","1598","","","","","","1.0h(2)","","VZV IgG Qn (S)","173288","8047-3","C-SG-VZVG#-01"
"823367","21476-7","Potassium","SCnc","24H","Urine","Qn","","CHEM","2.70","MIN","","ACTIVE","","1","","","","","Y","","1 day; 24 hours; 24HR; Chemistry; k; K+; Kidney; Level; Nephrology; Potass; QNT; Quan; Quant; Quantitative; Renal; Substance Concentration; UA; UR; Urn","Potassium 24h Ur-sCnc","Both","","","","mmol/L;mEq/L","Potassium [Moles/volume] in 24 hour Urine","","mmol/L","","","","","0","0","0","","","","","","1.0m","","Potassium (24H U) [Moles/Vol]","173394","21476-7","C-UH-K-01"
"823367","15074-8","Glucose","SCnc","Pt","Bld","Qn","","CHEM","2.34","MIN","","ACTIVE","","1","","","","","Y","","Blood; Chemistry; Endocrine; Endocrinology; Glu; Gluc; Glucoseur; Level; Point in time; QNT; Quan; Quant; Quantitative; Random; Substance concentration; WB; Whole blood","Glucose Bld-sCnc","Both","","","","mmol/L","Glucose [Moles/volume] in Blood","","mmol/L","","","","","0","0","13","","","","","","1.0k","","Glucose (Bld) [Moles/Vol]","173583","15074-8","P-BH-POCTGLUC-01"
"823367","70147-4","Methadone","MCnc","Pt","Urine","Qn","Screen","DRUG/TOX","2.70","MIN","","ACTIVE","","1","","","","","N","","Addiction; Dolophin; Dolophine; DRUG/TOXICOLOGY; Drugs; Drugs of abuse; Illicit; Level; Mass concentration; METD; Methadose; MTD; Point in time; PotentialForAbuse; QNT; Quan; Quant; Quantitative; Random; Scn; Scr; Scrn; UA; UR; Urn","Methadone Ur Scn-mCnc","Both","","","","ng/mL","Methadone [Mass/volume] in Urine by Screen method","","ng/mL","","","","","0","0","0","","","","","","2.44","","Methadone Screen (U) [Mass/Vol]","174419","70147-4","C-UN-METHAD#-01"
